"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.527032917E0,1.159504700E1,-3.094303131E1,-2.037573242E1,3.882121551E1
6.537006917E0,1.167774963E1,-3.082447052E1,-2.036633301E1,3.874668166E1
6.546980917E0,1.171641541E1,-3.095966339E1,-2.014407349E1,3.874995282E1
6.556955917E0,1.187707520E1,-3.081072235E1,-2.028198242E1,3.875208818E1
6.566929917E0,1.177670288E1,-3.066868591E1,-2.032861328E1,3.863303695E1
6.576903917E0,1.178846741E1,-3.078688812E1,-2.018762207E1,3.865670096E1
6.586878917E0,1.176678467E1,-3.085616302E1,-2.011846924E1,3.866927492E1
6.596852917E0,1.187730408E1,-3.086599731E1,-2.026712036E1,3.878835276E1
6.606827000E0,1.198005676E1,-3.078730774E1,-2.027426147E1,3.876113719E1
6.616802000E0,1.198258972E1,-3.070291901E1,-2.016543579E1,3.863801875E1
6.626776000E0,1.205187988E1,-3.066577911E1,-2.018502808E1,3.864030507E1
6.636750000E0,1.209777832E1,-3.085679626E1,-1.989532471E1,3.865646209E1
6.646724000E0,1.212211609E1,-3.090083313E1,-2.005410767E1,3.878110907E1
6.656699000E0,1.229919434E1,-3.099893951E1,-1.993374634E1,3.885303946E1
6.666673000E0,1.245446777E1,-3.087053680E1,-2.018493652E1,3.892987892E1
6.676647000E0,1.253616333E1,-3.078618622E1,-2.031082153E1,3.895477024E1
6.686621000E0,1.254675293E1,-3.067160034E1,-2.015551758E1,3.878676276E1
6.696596000E0,1.258378601E1,-3.057100677E1,-2.043365479E1,3.886479607E1
6.706570000E0,1.258081055E1,-3.057124329E1,-2.019262695E1,3.873783542E1
6.716544000E0,1.263134766E1,-3.052810669E1,-2.008654785E1,3.866504424E1
6.726519000E0,1.263244629E1,-3.058079529E1,-1.996386719E1,3.864349535E1
