"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.841852620E-1,-3.298012912E-1,1.274313807E0,9.894038200E0
5.861832830E-1,-3.154360652E-1,1.542464495E0,9.285911560E0
5.881813040E-1,-2.962824702E-1,1.575983286E0,1.004726696E1
5.901793250E-1,-3.058592677E-1,1.614290476E0,9.396044731E0
5.921773460E-1,-3.250128925E-1,1.623867273E0,1.017176628E1
5.941753660E-1,-3.393780887E-1,1.805826664E0,8.663418770E0
5.961733870E-1,-3.010708690E-1,1.384447098E0,1.085650730E1
5.981714080E-1,-2.723404467E-1,1.585560083E0,9.185355186E0
6.001693250E-1,-2.867056429E-1,1.298255920E0,9.515754700E0
6.021671890E-1,-2.483984232E-1,1.188122630E0,1.016218948E1
6.041650540E-1,-2.292448133E-1,1.039682031E0,9.846154213E0
6.061628140E-1,-1.622071713E-1,7.523778677E-1,1.036809063E1
6.081605750E-1,-1.478419602E-1,8.242039084E-1,9.597157478E0
6.101581790E-1,-1.191115379E-1,1.001374841E0,9.487024307E0
6.121557830E-1,-1.095347255E-1,1.010951638E0,9.156624794E0
6.141533870E-1,-9.038111567E-2,1.154603720E0,9.290699959E0
6.161509910E-1,-2.334346622E-2,9.678560495E-1,1.040160942E1
6.181485960E-1,-1.855506375E-2,1.015740037E0,1.046864700E1
6.201462000E-1,-4.249707982E-2,1.111508131E0,9.419986725E0
6.221438560E-1,-9.038111567E-2,1.346139908E0,8.883685112E0
6.241415640E-1,-4.249707982E-2,9.487023950E-1,1.028668785E1
6.261393250E-1,-9.995792061E-2,1.135450125E0,9.510966301E0
6.281371370E-1,-1.334767491E-1,1.039682031E0,1.037287903E1
6.301350020E-1,-7.122749835E-2,1.355716705E0,9.764751434E0
6.321329180E-1,-1.238999367E-1,1.288679123E0,1.032499504E1
6.341308870E-1,-1.957259923E-1,1.336563110E0,8.763975143E0
6.361289080E-1,-1.861491799E-1,1.245583415E0,9.932345390E0
6.381269810E-1,-2.292448133E-1,1.231218219E0,9.252392769E0
6.401251060E-1,-2.627636492E-1,1.178545833E0,9.841365814E0
6.421232310E-1,-2.436100245E-1,7.858967185E-1,9.645041466E0
6.441213560E-1,-2.723404467E-1,9.343371987E-1,9.889249802E0
6.461194810E-1,-2.771288455E-1,7.140706778E-1,1.059314537E1
6.481176060E-1,-3.058592677E-1,7.284358740E-1,9.510966301E0
6.501156790E-1,-2.292448133E-1,9.247604012E-1,9.386467934E0
6.521135960E-1,-2.579752207E-1,5.943605900E-1,1.070327854E1
6.541114600E-1,-2.531868219E-1,1.054047346E0,9.309853554E0
6.561093250E-1,-2.292448133E-1,8.481459618E-1,9.975440979E0
6.581071890E-1,-3.250128925E-1,9.870096445E-1,9.060855865E0
6.601050540E-1,-2.436100245E-1,9.870096445E-1,9.707290649E0
6.621029180E-1,-2.675520480E-1,9.582792521E-1,9.783905029E0
